iter,timestamp,traj_waypoints,total_balls,cell0,cell1,cell2,cell3,cell4,cell5
229,2025-10-12 05:22:05,1455,97,20,11,17,20,9,20
230,2025-10-12 05:23:08,1571,99,23,12,15,17,10,22
231,2025-10-12 05:24:16,1481,97,21,16,19,9,8,24
232,2025-10-12 05:25:13,1571,92,14,13,18,10,8,29
233,2025-10-12 05:26:09,1571,100,20,11,13,18,15,23
234,2025-10-12 05:27:33,1571,98,20,12,19,16,8,23
235,2025-10-12 05:28:38,1571,100,22,12,17,17,9,23
236,2025-10-12 05:29:56,934,88,19,15,19,14,21,0
237,2025-10-12 05:30:58,1571,98,23,12,16,16,9,22
238,2025-10-12 05:32:01,1571,100,21,11,17,19,9,23
239,2025-10-12 05:32:58,1571,99,20,11,15,15,9,29
240,2025-10-12 05:33:59,1571,100,22,13,16,15,8,26
241,2025-10-12 05:35:05,1571,98,20,10,16,19,11,22
242,2025-10-12 05:36:01,1571,98,23,12,16,16,9,22
243,2025-10-12 05:37:00,1571,97,18,11,13,22,11,22
244,2025-10-12 05:37:55,1571,100,22,12,17,17,9,23
245,2025-10-12 05:38:57,1571,100,22,12,17,17,9,23
246,2025-10-12 05:40:00,1571,96,15,11,22,19,10,19
247,2025-10-12 05:41:02,1571,98,16,11,20,19,8,24
248,2025-10-12 05:41:59,1571,98,23,12,16,16,9,22
249,2025-10-12 05:43:02,1571,100,21,14,18,16,9,22
250,2025-10-12 05:43:58,1571,99,22,13,18,13,9,24
251,2025-10-12 05:45:08,917,96,17,12,19,23,10,15
252,2025-10-12 05:46:04,1571,99,16,13,18,18,11,23
253,2025-10-12 05:47:01,1571,98,19,7,23,24,7,18
254,2025-10-12 05:48:02,1571,100,16,11,21,20,8,24
255,2025-10-12 05:48:59,1571,100,21,11,17,19,9,23
256,2025-10-12 05:50:01,1571,100,18,13,18,16,11,24
257,2025-10-12 05:50:57,1571,99,18,13,17,17,12,22
258,2025-10-12 05:52:01,1571,100,16,14,20,18,9,23
259,2025-10-12 05:53:04,1571,98,19,7,23,24,7,18
260,2025-10-12 05:54:00,1571,100,22,12,17,17,9,23
261,2025-10-12 05:55:09,1130,87,20,12,21,5,8,21
262,2025-10-12 05:56:06,1571,100,16,11,16,21,14,22
263,2025-10-12 05:57:32,43,94,18,10,19,16,13,18
264,2025-10-12 05:58:22,43,94,18,10,19,16,13,18
265,2025-10-12 05:59:19,1571,99,20,11,15,15,9,29
266,2025-10-12 06:00:15,1571,100,18,13,18,16,11,24
267,2025-10-12 06:01:12,1571,100,17,16,19,15,9,24
268,2025-10-12 06:02:08,1571,95,17,19,12,18,9,20
269,2025-10-12 06:03:05,1571,100,18,9,23,20,8,22
270,2025-10-12 06:04:01,1571,99,20,11,15,15,9,29
271,2025-10-12 06:05:04,1571,100,22,12,17,17,9,23
272,2025-10-12 06:06:00,1571,100,22,12,17,17,9,23
273,2025-10-12 06:07:26,283,93,15,12,22,14,10,20
274,2025-10-12 06:08:51,393,88,22,9,24,3,9,21
275,2025-10-12 06:09:57,1571,100,22,12,17,17,9,23
276,2025-10-12 06:11:02,1571,100,20,14,19,16,12,19
277,2025-10-12 06:12:07,1571,95,16,11,24,20,10,14
278,2025-10-12 06:13:05,1571,99,21,10,9,25,10,24
279,2025-10-12 06:14:13,1571,100,18,11,19,20,9,23
280,2025-10-12 06:15:10,1571,100,18,13,18,16,11,24
281,2025-10-12 06:16:07,1571,98,23,12,16,16,9,22
282,2025-10-12 06:17:03,1571,100,22,11,16,20,9,22
283,2025-10-12 06:18:00,1571,100,17,16,14,15,14,24
284,2025-10-12 06:19:11,921,96,16,12,21,17,10,20
285,2025-10-12 06:20:09,1571,100,19,11,18,21,8,23
286,2025-10-12 06:21:06,1571,97,17,12,12,20,14,22
287,2025-10-12 06:22:28,311,94,15,12,22,15,10,20
288,2025-10-12 06:23:30,1571,92,14,13,18,10,8,29
289,2025-10-12 06:24:38,1416,95,18,14,20,10,9,24
290,2025-10-12 06:25:40,1571,100,22,12,17,17,9,23
291,2025-10-12 06:26:43,1571,100,18,13,18,16,11,24
292,2025-10-12 06:27:45,1571,100,22,12,17,17,9,23
293,2025-10-12 06:29:03,1571,100,18,13,18,16,11,24
294,2025-10-12 06:30:01,1571,99,20,11,15,15,9,29
295,2025-10-12 06:30:58,1571,86,7,16,22,10,8,23
296,2025-10-12 06:31:55,1571,99,20,11,15,15,9,29
297,2025-10-12 06:33:01,1571,100,20,14,22,14,10,20
298,2025-10-12 06:34:09,1026,92,16,11,12,21,14,18
299,2025-10-12 06:35:06,1571,95,19,11,4,25,12,24
300,2025-10-12 06:36:05,1571,96,12,13,26,22,9,14
301,2025-10-12 06:37:02,1571,99,16,13,18,18,11,23
302,2025-10-12 06:37:59,1571,92,14,13,18,10,8,29
303,2025-10-12 06:38:57,1571,97,18,12,23,19,15,10
